Date,Product_Name,Quantity,Unit_Price,Store_Location,Payment_Type,Promotion_Applied,Weather,Temperature,Staff_Performance_Rating,Customer_Feedback,Delivery_Time_min,Order_Type,Customer_Name,Customer_Address,Customer_PhoneNumber,Customer_Email,Staff_Name,Staff_Email,Day_Of_Week,Total_Sales
2023-01-14 06:00:00,Red Velvet Cake,2,6.88586403488339,East,Cash,False,Sunny,28.1510877829739,Poor,Neutral,33,In Store,Austin Griffin,"30193 Poole Meadows Suite 847
Johnmouth, NC 53323",001-373-431-0069x601,Unknown,Kenneth Fisher,mollybarton@example.org,Saturday,13.7717280697667
2023-01-14 07:00:00,Cheesecake,4,16.0564482564807,East,Credit Card,False,Rainy,24.5714136919598,Good,Negative,31,Online Order,Samuel Hammond,"721 Davis Greens Suite 166
Greenemouth, NE 76806",8548833165,william97@example.net,James Vazquez,kelly16@example.org,Saturday,64.225793025923
2023-01-14 08:00:00,Carrot Cake,3,19.6188771700299,East,Credit Card,True,Rainy,22.7271269850042,Good,Unknown,19,Phone Order,Lori Fry,"35594 Mullen Fork
Walkerport, HI 02119",883.586.2120x9065,aliciabutler@example.com,Bethany Edwards,ewiley@example.org,Saturday,58.8566315100898
2023-01-14 09:00:00,Pizza Pepperoni,4,5.78297943567457,South,Cash,False,Cloudy,21.2886558230423,Excellent,Negative,39,In Store,Christopher Cummings,"Unit 1509 Box 0989
DPO AE 97205",5636814744,ortegajeremy@example.org,Pamela Thomas,antonio54@example.com,Saturday,23.1319177426983
2023-01-14 10:00:00,Pizza Margherita,3,15.2329082093991,East,Online,True,Sunny,30.7117871138737,Excellent,Positive,32,In Store,Julie Wallace,"69393 Ayers Radial Suite 810
New Holly, WY 93968",993.762.7112x48226,yhall@example.org,Eric Schneider,Unknown,Saturday,45.6987246281974
2023-01-14 11:00:00,Vanilla Cake,3,12.0223121195154,West,Cash,False,Rainy,22.9435142253178,Poor,Negative,22,In Store,James George,"9152 Anthony Tunnel
Moodyborough, MA 94644",+1-291-201-6807x2479,qfreeman@example.com,Alexander Adams,larryunderwood@example.net,Saturday,36.0669363585463
2023-01-14 12:00:00,Cheesecake,4,13.6876288306208,South,Credit Card,True,Rainy,30.3511303128319,Good,Unknown,41,Online Order,Kelly Wallace,"879 Maria Throughway Suite 241
Port Joseph, NC 42022",581-704-6861x627,schwartzjessica@example.org,Sophia Greer,courtneyhodges@example.net,Saturday,54.7505153224833
2023-01-14 13:00:00,Carrot Cake,3,6.28012004726487,East,Credit Card,False,Cloudy,25.8556466907043,Poor,Negative,29,In Store,Amanda Jones,"0483 Jennifer Shoal
Changborough, CO 25870",942.528.9402x1296,kristinsmith@example.net,Michael Day,marc37@example.com,Saturday,18.8403601417946
2023-01-14 14:00:00,Fruit Cake,3,5.64510427800409,South,Cash,True,Cloudy,26.2366220148447,Poor,Negative,59,In Store,Tyler Beltran,"0636 Michael Trail Suite 913
Kingland, PA 97634",942-791-4108x2455,rogerhamilton@example.org,David Lucas,valerie37@example.org,Saturday,16.9353128340122
2023-01-14 15:00:00,Vanilla Cake,2,15.0029999082638,West,Online,True,Rainy,27.0376624413915,Excellent,Neutral,27,In Store,Mr. Kevin Gonzales DVM,"65297 Robbins Mountains Suite 065
Port Heather, SC 76944",(725)593-3694,rmiller@example.com,Matthew Harris,watsondeanna@example.com,Saturday,30.0059998165276
2023-01-14 16:00:00,Carrot Cake,5,17.3496414473107,East,Online,True,Rainy,25.5156276219131,Average,Negative,30,In Store,Craig Thompson,"79021 Andrea Mount
Port Shellymouth, AZ 31596",618.970.7488x267,jennifer59@example.com,Michael Frederick,fosterrussell@example.net,Saturday,86.7482072365538
2023-01-14 17:00:00,Vanilla Cake,5,16.7302300239945,West,Cash,False,Sunny,21.5092996583388,Poor,Neutral,36,In Store,Karen Griffin,"943 Melissa Tunnel Apt. 703
North Dylan, NJ 52981",672-355-9806x248,operez@example.org,Todd Turner,johnsonjoshua@example.com,Saturday,83.6511501199725
2023-01-14 18:00:00,Cheesecake,2,13.1570859179935,West,Cash,False,Rainy,24.6444771500426,Average,Positive,34,Phone Order,Michael Gibson,"673 Smith Point
Ericksonstad, NV 63790",210-458-4542x288,roberthart@example.com,Adam Burgess,villarrealryan@example.net,Saturday,26.3141718359871
2023-01-14 19:00:00,Carrot Cake,4,6.49800231704267,West,Online,True,Rainy,29.956015410409,Average,Negative,27,Phone Order,Heather Peterson,"6076 Moore Ports Apt. 923
South Christinaberg, VA 42933",465.292.1683x88660,Unknown,John Hall,staffordmatthew@example.com,Saturday,25.9920092681706
2023-01-14 20:00:00,Chocolate Cake,1,15.3206666575402,East,Credit Card,False,Cloudy,29.986766022033,Good,Positive,34,In Store,Trevor Frost,"604 Breanna Locks
West Matthewbury, IA 42943",280-469-8057,darrenrobinson@example.net,Jimmy Andrews,webstermichelle@example.com,Saturday,15.3206666575402
2023-01-14 21:00:00,Pizza Pepperoni,1,8.62833325331218,North,Cash,False,Rainy,24.2933646085999,Good,Negative,16,In Store,Holly Williams,"34815 Tiffany Tunnel
Karenstad, AS 45949",(607)423-4910x26265,yvonnedaniels@example.org,Samantha Scott,katiewilson@example.org,Saturday,8.62833325331218
2023-01-14 22:00:00,Cheesecake,1,18.6660305415107,East,Online,False,Cloudy,26.9015393983653,Poor,Negative,49,In Store,Kelly Clark,"28891 Kaitlyn Point
Port Wesley, MP 39247",(684)405-1446x539,barnettscott@example.com,Anthony Steele,lloydanthony@example.org,Saturday,18.6660305415107
2023-01-14 23:00:00,Vanilla Cake,2,17.5739803931855,West,Online,False,Rainy,22.901708420179,Excellent,Positive,33,In Store,Ricky Davis,"59994 Graham Light Suite 923
Lake Douglasville, NV 40667",730.491.1238,Unknown,David Norris,callahanmakayla@example.org,Saturday,35.1479607863711
2023-01-15 00:00:00,Fruit Cake,2,15.6407445063108,East,Credit Card,False,Rainy,23.1555812229475,Excellent,Negative,59,Online Order,Jessica Colon,"089 Linda Brooks
Thompsonburgh, VI 80523",259.529.7402x1088,Unknown,Tom Smith,pellis@example.org,Sunday,31.2814890126217
2023-01-15 01:00:00,Pizza Margherita,3,19.2326893374669,West,Credit Card,False,Rainy,20.3457063260991,Poor,Negative,51,Online Order,Jennifer Oliver,"7078 Sherry Ports Apt. 795
South Thomas, MP 32635",+1-742-854-2322x106,joseph66@example.net,Michelle Allison,Unknown,Sunday,57.6980680124008
2023-01-15 02:00:00,Vanilla Cake,1,5.47132732266909,North,Credit Card,False,Sunny,33.4511982486161,Poor,Positive,20,Online Order,Erin Farley,"USCGC Williams
FPO AP 91069",001-742-303-8068,jenniferklein@example.net,Nicole Gomez,mccartyemily@example.net,Sunday,5.47132732266909
2023-01-15 03:00:00,Pizza Pepperoni,4,16.0430063759114,South,Credit Card,True,Cloudy,23.1605999761235,Excellent,Negative,28,Phone Order,Gregg Gonzalez,"17144 Smith Road
Careyside, CA 28435",(253)599-8948,monica36@example.org,Jennifer Dillon,pauleverett@example.com,Sunday,64.1720255036457
2023-01-15 04:00:00,Carrot Cake,4,9.95364169004608,North,Credit Card,True,Sunny,23.4130081540469,Average,Neutral,18,In Store,Christina Christensen,"834 Thornton Corner Apt. 489
Matthewstad, SD 05282",001-922-842-2022x492,jamielewis@example.net,Christina Ortega,rwalker@example.com,Sunday,39.8145667601843
2023-01-15 05:00:00,Pizza Margherita,1,18.5909882852954,North,Cash,False,Rainy,24.1940214896769,Poor,Negative,36,Online Order,Justin Griffin,"USCGC Roy
FPO AA 01505",424.728.4369x2105,aduncan@example.org,Brian Mcfarland,michael06@example.org,Sunday,18.5909882852954
2023-01-15 06:00:00,Pizza Beef Double decker,1,9.00012794992966,South,Online,True,Sunny,21.9111210754314,Average,Negative,53,In Store,Joseph Reynolds,"714 Allison Rue Suite 937
Brandimouth, KY 78557",529-411-7379,joseph81@example.org,John Evans,shawruben@example.net,Sunday,9.00012794992966
2023-01-15 07:00:00,Vanilla Cake,1,15.8728474897252,East,Cash,True,Cloudy,29.5889432477204,Poor,Unknown,50,In Store,Denise Woods,"1690 Quinn Bridge Apt. 837
North Joshuafurt, UT 41238",+1-225-686-7207x85757,gmoore@example.com,Regina Simmons,victoria28@example.net,Sunday,15.8728474897252
2023-01-15 08:00:00,Red Velvet Cake,2,18.1647052947617,South,Cash,True,Rainy,21.1271442976637,Poor,Unknown,48,Phone Order,Dennis Frost,"904 Nelson Pines
East Stephanie, IL 26505",850.748.4215x90972,jill25@example.org,Taylor Lee,harrisonchristopher@example.com,Sunday,36.3294105895234
2023-01-15 09:00:00,Pizza Beef Double decker,2,5.62485227574023,East,Cash,False,Sunny,22.0130363948952,Average,Neutral,41,Phone Order,David Kidd,"700 Christopher Flat Suite 693
West Coryfurt, FM 59554",5777722608,jennifer68@example.org,Matthew Richmond,edwin47@example.net,Sunday,11.2497045514804
2023-01-15 10:00:00,Vanilla Cake,2,10.9647136938805,East,Cash,False,Sunny,29.6713508988513,Average,Unknown,21,Online Order,Sarah Delgado,"3714 Coleman Lights
Millerberg, CA 20775",+1-433-749-6184x61477,dawsonandrew@example.com,Cassandra Johnson,william06@example.com,Sunday,21.929427387761
2023-01-15 11:00:00,Chocolate Cake,5,16.434635480329,West,Cash,False,Cloudy,25.0949093072216,Excellent,Unknown,17,Online Order,Alex Smith MD,"489 Alisha Fords Apt. 695
Michaelfort, NY 64852",820.733.0594x0251,Unknown,Robert Vaughn,shannonpeters@example.net,Sunday,82.1731774016453
2023-01-15 12:00:00,Red Velvet Cake,4,11.8237833426138,West,Credit Card,False,Sunny,30.6192174005178,Poor,Positive,47,Phone Order,Charles Hunt,"238 Michelle Village
Michaelshire, ID 05928",590.650.4397x9812,stephensonamanda@example.com,Travis Snow,eturner@example.org,Sunday,47.2951333704552
2023-01-15 13:00:00,Pizza Margherita,4,9.00878944690393,South,Credit Card,False,Cloudy,28.3613711700521,Good,Unknown,16,Phone Order,Heather Mercado,"43593 Hayes Forges
Boothview, DE 89533",4247979066,svance@example.net,Benjamin Mueller,wesleygarcia@example.org,Sunday,36.0351577876157
2023-01-15 14:00:00,Fruit Cake,3,8.29708023234785,North,Online,True,Rainy,23.8403175959226,Good,Neutral,56,In Store,Amy Smith,"734 Tammy Tunnel Apt. 661
Sherryton, CO 85694",+1-493-739-2431x6379,nsmith@example.com,Patrick Navarro,jason36@example.org,Sunday,24.8912406970435
2023-01-15 15:00:00,Chocolate Cake,2,6.97277400374566,South,Cash,False,Rainy,29.7624192573399,Poor,Positive,30,In Store,Daniel Atkinson,"395 Ashley Street Suite 516
North Julieville, IL 83146",469.265.8307x58272,xmeyer@example.com,Robert Graves,bethmelton@example.net,Sunday,13.9455480074913
2023-01-15 16:00:00,Pizza Beef Double decker,5,17.8569433978442,East,Online,True,Sunny,21.7441052043932,Poor,Negative,39,Online Order,Alexandria Miller,"182 Eric Via
South Sarahview, AS 44387",213-528-7137,dennis16@example.org,Wesley Harris,jacquelineduke@example.org,Sunday,89.2847169892211
2023-01-15 17:00:00,Carrot Cake,5,13.6303310487733,West,Credit Card,False,Rainy,28.0461557462004,Poor,Negative,29,Online Order,Christina Herrera,"Unit 8212 Box 8435
DPO AE 50961",996.365.4030,marybates@example.org,Christine Lee,meganbarnett@example.com,Sunday,68.1516552438667
2023-01-15 18:00:00,Pizza Pepperoni,4,6.14577417487184,South,Credit Card,True,Rainy,26.5572215756755,Average,Positive,38,Phone Order,Sarah Mills,"USNS Horton
FPO AA 46635",001-596-369-6951x89290,april37@example.net,James Davis,Unknown,Sunday,24.5830966994873
2023-01-15 19:00:00,Fruit Cake,2,10.7387048535595,South,Credit Card,False,Sunny,24.0181037422616,Good,Negative,29,Online Order,Sylvia Weiss,"60562 David Shoals
Russellmouth, AL 06078",776.296.7855x13689,Unknown,Bobby Gomez,stonechristina@example.net,Sunday,21.477409707119
2023-01-15 20:00:00,Chocolate Cake,3,10.5160047620766,West,Cash,False,Rainy,29.0600749660925,Good,Neutral,45,In Store,Jesse Reese,"522 Catherine Trafficway Suite 418
Lake David, FL 36485",776.580.2134x3057,Unknown,Robert King,mathewsmelissa@example.org,Sunday,31.5480142862299
2023-01-15 21:00:00,Carrot Cake,2,7.72608786064194,West,Cash,False,Sunny,27.15434218268169,Good,Negative,28,Phone Order,Joshua Mckinney,"108 Carter Court Apt. 947
Mooreburgh, LA 86459",373-612-7925x979,graymathew@example.net,Melissa Smith,hallheather@example.net,Sunday,15.4521757212838
2023-01-15 22:00:00,Carrot Cake,1,11.5326143820828,West,Credit Card,False,Cloudy,27.15434218268169,Poor,Positive,28,In Store,Katie Ball,"495 Jeff Fork Suite 445
East Paul, MT 88259",(562)298-3097,laura34@example.net,Lisa Golden,molly53@example.net,Sunday,11.5326143820828
2023-01-15 23:00:00,Vanilla Cake,2,9.98149048089704,East,Online,False,Cloudy,29.1164415311513,Average,Neutral,20,Phone Order,Scott Paul,"84161 Patton Pines Apt. 334
Rodgersland, ND 68840",001-412-881-5288x524,patricia41@example.org,Ashley Torres MD,amybailey@example.com,Sunday,19.962980961794
2023-01-16 00:00:00,Chocolate Cake,1,10.1270555823827,West,Online,False,Cloudy,26.0705881149375,Poor,Negative,28,Phone Order,Danielle Frey,"Unit 9022 Box 7281
DPO AP 19676",001-385-878-6149x8889,brussell@example.net,Diana Cooper,johnsonchristopher@example.com,Monday,10.1270555823827
2023-01-16 01:00:00,Pizza Margherita,1,16.0853983668193,North,Credit Card,True,Sunny,23.378106503243,Excellent,Neutral,31,In Store,Robert Valencia,"707 Trevino Prairie
South Jeffrey, PA 45377",528-462-2626x8129,bjoseph@example.com,Donald Foster,daniellarson@example.org,Monday,16.0853983668193
2023-01-16 02:00:00,Red Velvet Cake,3,8.34895078257794,South,Online,False,Sunny,23.8564413409266,Excellent,Positive,32,Online Order,Elizabeth Young,"97269 Michele Loop
North Andrea, ME 78767",911.293.7262,cherylho@example.com,Joy Jackson,riverajessica@example.net,Monday,25.0468523477338
2023-01-16 03:00:00,Red Velvet Cake,4,14.6278993828303,West,Credit Card,True,Rainy,27.1918246722464,Good,Negative,34,Online Order,Joseph White,"860 Brittany Skyway
Ruizhaven, NY 94154",496.364.1953x67401,phelpsalan@example.org,Kelly Hansen,imullen@example.com,Monday,58.5115975313213
2023-01-16 04:00:00,Pizza Beef Double decker,2,13.559744358214,West,Online,False,Rainy,25.5091655192106,Poor,Negative,31,Online Order,Christopher Parker,"4387 Patrick Canyon Apt. 180
West Leslieville, AK 10155",+1-631-292-9652x8343,richardsoncarmen@example.com,Susan Hernandez,emmagutierrez@example.com,Monday,27.119488716428
2023-01-16 05:00:00,Pizza Beef Double decker,1,13.521387685068,East,Credit Card,True,Rainy,33.7072178393741,Excellent,Neutral,30,Online Order,Scott Ryan,"1493 Yu Place Apt. 992
Brianfort, IA 46978",205-360-1015,nmaldonado@example.net,Amanda Roth,brianwhite@example.com,Monday,13.521387685068
2023-01-16 06:00:00,Red Velvet Cake,2,14.9451101921266,East,Online,True,Rainy,25.5244320148356,Excellent,Negative,54,In Store,Sherry Fisher,"334 Webb Branch
Pachecofort, FM 33439",582-473-6675,williamsjuan@example.org,Joy Mitchell,thomas10@example.org,Monday,29.8902203842532
2023-01-16 07:00:00,Pizza Margherita,4,13.2257305429348,South,Cash,True,Rainy,25.6016688671815,Poor,Negative,53,Phone Order,Thomas Ford,"126 Andrea Lakes Suite 625
Ayalaside, UT 56010",+1-554-432-6416x10081,ksimpson@example.org,David Taylor,adam04@example.com,Monday,52.9029221717392
2023-01-16 08:00:00,Pizza Pepperoni,4,18.1888267226957,North,Credit Card,True,Sunny,25.7530176865096,Average,Negative,46,In Store,Travis Washington,"7649 Tucker River Suite 531
East Josetown, AL 43316",+1-207-817-6259x32066,jacquelinecrosby@example.net,Kayla Williams,cartersarah@example.net,Monday,72.755306890783
2023-01-16 09:00:00,Cheesecake,5,15.1337013792538,South,Credit Card,True,Sunny,32.5493031555148,Poor,Negative,58,Online Order,Terry Mills,"230 Simpson Square Suite 133
West Timothy, MO 88963",+1-568-587-4408x1177,joseph81@example.net,Mark Stanton,coreybarrett@example.net,Monday,75.6685068962694
2023-01-16 10:00:00,Pizza Pepperoni,4,13.2044487705708,West,Online,True,Cloudy,29.7618248127035,Poor,Positive,23,Online Order,Latoya Garcia,"37242 Burnett Trafficway
Peterchester, AZ 82672",414.387.8595,joneschad@example.com,Barbara Nguyen,emily14@example.org,Monday,52.8177950822832
2023-01-16 11:00:00,Vanilla Cake,3,17.4464468043146,North,Credit Card,False,Cloudy,29.2125327547833,Average,Negative,41,In Store,Sarah Martinez,"1683 John Well Apt. 370
Lake Charles, NE 47623",(397)568-3454x2960,josephstewart@example.net,Paul Burch,clinton99@example.net,Monday,52.339340412944
2023-01-16 12:00:00,Cheesecake,1,14.0921984740021,North,Credit Card,True,Cloudy,25.0121453357579,Good,Unknown,47,Phone Order,Cory Alvarado,"5866 Hamilton Falls Suite 456
Carlfort, MD 69003",(658)335-7956x15461,patrick39@example.org,Bryan Sanchez,nkhan@example.com,Monday,14.0921984740021
2023-01-16 13:00:00,Cheesecake,5,9.36716371677768,North,Credit Card,False,Cloudy,32.2685626524865,Good,Positive,24,In Store,Mr. Scott Carter DDS,"Unit 5156 Box 7617
DPO AE 51610",001-942-687-2348x584,qtaylor@example.org,Michael Cook,jamieparsons@example.com,Monday,46.8358185838884
2023-01-16 14:00:00,Chocolate Cake,3,8.10642377264856,North,Cash,False,Sunny,20.5754579203355,Good,Neutral,31,In Store,Frank Camacho,"797 David Lakes Suite 216
West Zachary, TN 66593",(611)744-7850,Unknown,Brian Perez,Unknown,Monday,24.3192713179457
2023-01-16 15:00:00,Pizza Margherita,2,7.28491678494018,South,Cash,True,Sunny,33.0619575850716,Average,Neutral,50,In Store,Shannon Vargas,"90514 Lane Highway
South Erikaville, PR 53973",9138156059,wclark@example.com,Timothy Williams,stevenskathleen@example.com,Monday,14.5698335698803
2023-01-16 16:00:00,Pizza Margherita,1,18.4918281881915,East,Online,True,Sunny,27.6912484969089,Excellent,Neutral,31,Phone Order,Jared Chambers,"123 Baker Turnpike
South Jeffreyhaven, OR 91963",9269546452,Unknown,Rebecca Smith,Unknown,Monday,18.4918281881915
2023-01-16 17:00:00,Cheesecake,4,15.6520314769709,East,Cash,False,Rainy,25.9737535229511,Average,Positive,32,In Store,Michael Thomas,"0905 Christopher Fork Apt. 984
East Justinberg, ID 79900",+1-620-747-5787x6740,anthonyford@example.net,Mr. John Jackson,sharpbrett@example.net,Monday,62.6081259078839
2023-01-16 18:00:00,Chocolate Cake,1,19.0606765724648,West,Online,True,Rainy,27.4575092107652,Poor,Positive,37,In Store,Erica Owens,"16384 Michelle Meadows Apt. 806
East Codyhaven, AR 64469",5527165589,taylorelizabeth@example.net,Haley Singh,lmoore@example.com,Monday,19.0606765724648
2023-01-16 19:00:00,Cheesecake,2,14.0493770857241,East,Cash,True,Cloudy,30.0112329580074,Average,Positive,48,Online Order,Joshua Montoya,"4781 Stevenson Gateway Suite 020
Reidside, MI 47422",+1-744-903-0641x7204,xgilmore@example.com,Wendy Douglas,fuentesrichard@example.net,Monday,28.0987541714482
2023-01-16 20:00:00,Fruit Cake,5,12.1010132224236,East,Online,True,Rainy,20.1914813977684,Excellent,Negative,22,In Store,Amy Bailey,"63779 Pearson Harbors Suite 416
Crystalberg, AL 65404",(510)645-3682x056,znavarro@example.org,Michaela Hicks,Unknown,Monday,60.5050661121184
2023-01-16 21:00:00,Pizza Beef Double decker,5,5.89574733456334,East,Cash,True,Sunny,33.0732778468737,Excellent,Neutral,27,Online Order,Alicia Smith,"96890 Amanda Hill Suite 780
Port Dustinside, VI 18902",709.634.7543x3252,perezdonald@example.net,Tina Gonzalez,duane00@example.net,Monday,29.4787366728166
2023-01-16 22:00:00,Pizza Beef Double decker,5,15.0746342231904,East,Cash,True,Cloudy,26.7010928796708,Poor,Positive,37,Online Order,Kristen Reynolds,"34423 Philip Island Apt. 581
Port Wendymouth, OR 81974",369.719.5807x8243,vmartinez@example.org,David Warren,brenda34@example.org,Monday,75.3731711159522
2023-01-16 23:00:00,Pizza Pepperoni,4,13.7331313965234,West,Online,True,Cloudy,27.15434218268169,Good,Neutral,34,Online Order,Ashley Miller,"5258 Timothy Grove
Tonytown, UT 09198",214-802-2666x050,Unknown,Anita Cunningham,psmall@example.net,Monday,54.9325255860938
2023-01-17 00:00:00,Vanilla Cake,3,19.8531334038143,South,Credit Card,True,Rainy,22.0736834845108,Excellent,Positive,36,Phone Order,Eric Stone,"3562 Rice Crescent
Wilsonstad, NC 02354",248-667-7090x213,Unknown,Hannah Armstrong,Unknown,Tuesday,59.5594002114429
2023-01-17 01:00:00,Pizza Beef Double decker,3,8.58738166673364,North,Credit Card,False,Cloudy,26.5919806153766,Excellent,Unknown,37,Online Order,Theresa Reid,"026 Michelle Loop Suite 733
East Johntown, IL 89200",4895719474,carlsontodd@example.org,Sarah Mcdaniel,mhansen@example.net,Tuesday,25.7621450002009
